M,K,N,Command,Instructions,L1 Cache Misses,L2 Cache Misses,L3 Cache Misses,Elapsed Time
128,275,32,pool_blis,43787910,1258539,1172690,45015,0.052830409
128,275,32,pthread_blis,39777386,143564,52554,8889,0.013590686
128,275,32,para_blis,61326696,88709,5189,1196,0.022410641
128,275,64,blis,6778884,23205,10698,<not,0.002826983
128,275,64,pool_blis,60569991,1440703,1347421,78143,0.061492916
128,275,64,pthread_blis,53098106,161376,64155,14436,0.017617260
128,275,64,para_blis,73414460,105906,5054,3782,0.026823589
128,275,100,blis,8794068,27042,12015,<not,0.003340990
128,275,100,pool_blis,78822547,1838547,1720415,147283,0.078235940
128,275,100,pthread_blis,69198490,185048,73079,26454,0.021131307
128,275,100,para_blis,87255941,124358,5910,469,0.031767527
128,275,128,blis,10103304,28578,12461,<not,0.003703070
128,275,128,pool_blis,90992656,1882757,1720632,110647,0.080010482
128,275,128,pthread_blis,79709537,196739,77575,30299,0.024523946
128,275,128,para_blis,98200078,139559,5923,1244,0.036135456
128,275,150,blis,11318244,30626,13785,8219,0.004090760
128,275,150,pool_blis,96762741,2095217,1942457,116755,0.088689394
128,275,150,pthread_blis,89429373,212479,86330,40968,0.026854552
128,275,150,para_blis,104750791,152148,5989,1367,0.038018814
128,275,170,blis,12471908,32149,14448,31491,0.004365504
128,275,170,pool_blis,90879369,2285035,2133564,225762,0.098019982
128,275,170,pthread_blis,98658580,223407,89369,52022,0.028983858
128,275,170,para_blis,114007288,161940,6147,1264,0.041119559
128,275,200,blis,13847831,33889,14970,9333,0.004642803
128,275,200,pool_blis,114048053,2554287,2396368,235124,0.110570447
128,275,200,pthread_blis,109665812,236849,93154,38170,0.032282031
128,275,200,para_blis,125455967,177418,5887,1239,0.045615601
128,275,220,blis,15028635,36131,15840,28353,0.005109866
128,275,220,pool_blis,128707415,2715118,2536930,230747,0.116966142
128,275,220,pthread_blis,119112020,252079,98354,59081,0.034903843
128,275,220,para_blis,134477057,188607,6015,1156,0.047989355
128,275,256,blis,16760245,38810,16851,35135,0.005649595
128,275,256,pool_blis,147788995,2937394,2780327,334395,0.128375202
128,275,256,pthread_blis,132965060,268693,108613,114414,0.038540133
128,275,256,para_blis,146498730,207291,6057,1323,0.053399279
128,275,275,blis,17910828,40776,18246,39646,0.005873061
128,275,275,pool_blis,152428958,3085317,2887337,359004,0.133364784
128,275,275,pthread_blis,142169944,282843,114664,115121,0.040908887
128,275,275,para_blis,367984715,581761,385371,623066,0.073945500
128,275,300,blis,19189171,41450,17943,19055,0.006038656
128,275,300,pool_blis,173698892,3330662,3128755,281786,0.145332759
128,275,300,pthread_blis,152396696,297092,128071,113191,0.043783758
128,275,300,para_blis,396450794,620740,417026,737921,0.078000441
128,275,350,blis,21719764,46673,20188,39692,0.007036335
128,275,350,pool_blis,184409937,3701742,3464842,448430,0.159692579
128,275,350,pthread_blis,172641014,326704,134488,116327,0.049632428
128,275,350,para_blis,482933596,691063,553386,1004987,0.089817025
128,275,400,blis,24249293,50598,21612,46172,0.007514138
128,275,400,pool_blis,212983663,4245965,3972603,612275,0.182349008
128,275,400,pthread_blis,192877429,352919,148283,205302,0.055640878
128,275,400,para_blis,205876372,337200,28574,82307,0.074726431
128,300,32,blis,5545822,22521,9758,<not,0.002540071
128,300,32,pool_blis,46910081,1404882,1307630,90662,0.059699839
128,300,32,pthread_blis,43242731,155734,56590,14993,0.015248094
128,300,32,para_blis,66975162,97726,5140,1005,0.024758944
128,300,64,blis,7358817,25137,10968,<not,0.003006040
128,300,64,pool_blis,66127826,1613026,1467688,71446,0.068083099
128,300,64,pthread_blis,57737730,177621,64774,14608,0.018805919
128,300,64,para_blis,80031410,115104,6435,3260,0.029291485
128,300,100,blis,9550733,29077,12833,<not,0.003558493
128,300,100,pool_blis,85680958,1928108,1779295,139609,0.082188527
128,300,100,pthread_blis,75251586,202241,79965,48664,0.023369387
128,300,100,para_blis,95133516,135942,5993,1185,0.034353219
128,300,128,blis,10976664,31031,13986,12290,0.004044665
128,300,128,pool_blis,88832688,1971601,1829513,187440,0.090893494
128,300,128,pthread_blis,86696345,215525,81371,47437,0.026696783
128,300,128,para_blis,106775808,152010,5987,4969,0.039178561
128,300,150,blis,12297785,33104,15076,27499,0.004346854
128,300,150,pool_blis,97559329,2346601,2203616,201765,0.101344632
128,300,150,pthread_blis,97265385,232466,87832,62853,0.029011054
128,300,150,para_blis,116000672,164551,6028,1278,0.041687908
128,300,170,blis,13553440,34429,15247,23226,0.004771360
128,300,170,pool_blis,110911012,2448942,2283347,210889,0.106074933
128,300,170,pthread_blis,107310665,245135,95073,46973,0.031522439
128,300,170,para_blis,124371338,175881,6042,1498,0.044812227
128,300,200,blis,15051224,36834,16391,33068,0.005330682
128,300,200,pool_blis,117389710,2655436,2477215,204399,0.115620984
128,300,200,pthread_blis,119293120,260745,102285,71116,0.035292063
128,300,200,para_blis,138506124,193104,6069,1252,0.049482029
128,300,220,blis,16335368,39090,17074,31101,0.005391609
128,300,220,pool_blis,140574306,2981448,2815212,259098,0.128871121
128,300,220,pthread_blis,129566044,275485,106260,97362,0.037777854
128,300,220,para_blis,145105302,204590,6148,1245,0.052059099
128,300,256,blis,18220379,41547,17943,36729,0.006005765
128,300,256,pool_blis,155780353,3281426,3058270,279770,0.142222277
128,300,256,pthread_blis,144646105,294090,113922,104596,0.041825018
128,300,256,para_blis,160036756,227232,6002,1360,0.057953529
128,300,275,blis,19471720,43425,18163,22520,0.006153100
128,300,275,pool_blis,154888424,3231454,3007073,420124,0.139568683
128,300,275,pthread_blis,154656909,310038,125584,71989,0.044309884
128,300,275,para_blis,168120613,236572,6114,1418,0.060789213
128,300,300,blis,20862708,45492,20291,24025,0.006733237
128,300,300,pool_blis,187352892,3712287,3492253,539043,0.159760318
128,300,300,pthread_blis,165784604,326283,131202,130365,0.047488517
128,300,300,para_blis,367048063,640310,457738,778202,0.083816405
128,300,350,blis,23616055,49945,22143,41318,0.007254022
128,300,350,pool_blis,202777854,4045511,3767477,507439,0.175227888
128,300,350,pthread_blis,187811897,359311,146881,213427,0.053922101
128,300,350,para_blis,448633211,745623,493151,944653,0.093714478
128,300,400,blis,26369515,53857,23044,31344,0.008021791
128,300,400,pool_blis,207526913,4356754,4065729,638357,0.188838602
128,300,400,pthread_blis,209839577,386931,158308,238054,0.060130904
128,300,400,para_blis,563351221,844856,561029,1050179,0.104099501
128,350,32,blis,6412351,25910,10451,<not,0.002927427
128,350,32,pool_blis,57342590,1568388,1429667,40119,0.066121537
128,350,32,pthread_blis,50175722,185921,64547,47407,0.017192152
128,350,32,para_blis,77857279,112386,4724,1199,0.028522227
128,350,64,blis,8518757,29088,12455,<not,0.003451546
128,350,64,pool_blis,74306995,1861911,1689444,72182,0.078803036
128,350,64,pthread_blis,67017075,206800,74493,26699,0.021597377
128,350,64,para_blis,93398884,134150,5942,503,0.034043670
128,350,100,blis,11064013,33542,13704,8185,0.003988626
128,350,100,pool_blis,90485169,2247220,2104439,146620,0.107232630
128,350,100,pthread_blis,87357826,236773,88140,53085,0.032710892
128,350,100,para_blis,111990479,157293,5945,1239,0.049313851
128,350,128,blis,12723333,35248,15414,24973,0.004499893
128,350,128,pool_blis,96781110,2613061,2407808,262566,0.111081030
128,350,128,pthread_blis,100669910,251345,95928,37770,0.030367490
128,350,128,para_blis,126117968,176346,6037,4219,0.045855878
128,350,150,blis,14256770,37797,16244,28475,0.005018269
128,350,150,pool_blis,117017096,2865806,2686035,328096,0.121459257
128,350,150,pthread_blis,112937484,271055,106356,38796,0.033483476
128,350,150,para_blis,136821647,191382,5825,1342,0.049297164
128,350,170,blis,15716476,39782,16806,12031,0.005070807
128,350,170,pool_blis,132706754,2915526,2712897,256150,0.124759574
128,350,170,pthread_blis,124614889,283969,110954,60624,0.036164546
128,350,170,para_blis,144887842,204403,6023,1150,0.051937123
128,350,200,blis,17458041,41991,18636,17880,0.005546980
128,350,200,pool_blis,158014917,3166906,2913173,230028,0.136724674
128,350,200,pthread_blis,138547804,302687,123421,92726,0.040624937
128,350,200,para_blis,159526335,226966,6057,1328,0.057793736
128,350,220,blis,18948864,44789,19217,34039,0.006131376
128,350,220,pool_blis,170908259,3542460,3311981,357978,0.152580580
128,350,220,pthread_blis,150474080,321511,129868,94536,0.043303861
128,350,220,para_blis,169411212,238226,5637,1351,0.061167519
128,350,256,blis,21140626,47791,22233,39728,0.006675809
128,350,256,pool_blis,179688294,3934687,3652602,492248,0.168399078
128,350,256,pthread_blis,168008313,342654,142914,129468,0.048697318
128,350,256,para_blis,186811216,262628,6694,676,0.067237838
128,350,275,blis,22593500,49748,20366,17707,0.006916090
128,350,275,pool_blis,190837502,4097256,3823975,554322,0.176572978
128,350,275,pthread_blis,179630902,361065,154018,132642,0.051230239
128,350,275,para_blis,197310827,275316,6461,668,0.066407585
128,350,300,blis,24209672,51839,23060,20486,0.007703211
128,350,300,pool_blis,201715063,4320148,4015204,560730,0.185296495
128,350,300,pthread_blis,192560521,379051,158582,167317,0.054835896
128,350,300,para_blis,208304095,292028,6610,1573,0.075593795
128,350,350,blis,27408792,57396,24423,29635,0.008482610
128,350,350,pool_blis,237455406,4794667,4518292,806023,0.209470211
128,350,350,pthread_blis,209193051,414024,172174,194535,0.061660797
128,350,350,para_blis,534743197,772503,484672,866511,0.110276297
128,350,400,blis,30610078,62392,27919,53345,0.009392732
128,350,400,pool_blis,278640467,4965263,4692125,636406,0.218879718
128,350,400,pthread_blis,243763929,449234,209287,275127,0.068918279
128,350,400,para_blis,525219698,863765,615239,1033202,0.117297941
128,400,32,blis,7278389,28923,11422,<not,0.002987724
128,400,32,pool_blis,65336319,1826604,1638272,46665,0.075632661
128,400,32,pthread_blis,57106859,204791,68824,23422,0.019473437
128,400,32,para_blis,89909889,124331,6110,1354,0.032057303
128,400,64,blis,9678668,31856,12753,<not,0.003710195
128,400,64,pool_blis,85046736,2180846,2023517,127880,0.092469006
128,400,64,pthread_blis,76296316,227617,80083,35540,0.024568705
128,400,64,para_blis,106728218,151366,5858,1319,0.039550843
128,400,100,blis,12577256,36157,15134,25146,0.004476947
128,400,100,pool_blis,104516230,2401643,2226097,166326,0.102929991
128,400,100,pthread_blis,99464034,260923,95621,61279,0.030334557
128,400,100,para_blis,128243198,179434,5922,1115,0.045532419
128,400,128,blis,14470026,38521,15801,26540,0.004918267
128,400,128,pool_blis,128728725,2709671,2506626,184842,0.116320105
128,400,128,pthread_blis,114643517,275928,103741,75834,0.034085493
128,400,128,para_blis,142878754,201155,6248,1372,0.051312845
128,400,150,blis,16215792,40992,16520,14083,0.005365402
128,400,150,pool_blis,147641857,3194341,2903409,252073,0.136355675
128,400,150,pthread_blis,128609500,297315,109584,59536,0.037859763
128,400,150,para_blis,154598371,220354,6040,1325,0.056826413
128,400,170,blis,17879481,42988,17416,15173,0.005670295
128,400,170,pool_blis,158407842,3145404,2927579,334905,0.136024687
128,400,170,pthread_blis,141919100,311763,116962,90967,0.041176212
128,400,170,para_blis,165585750,235294,6119,1309,0.059511725
128,400,200,blis,19864920,45532,19212,13380,0.006370322
128,400,200,pool_blis,179561257,3674038,3443955,274637,0.158136873
128,400,200,pthread_blis,157802441,330534,125088,108898,0.045842419
128,400,200,para_blis,182370220,256275,6619,646,0.065480671
128,400,220,blis,21562348,48008,19863,34180,0.006763476
128,400,220,pool_blis,183964218,4012754,3749993,474460,0.172301515
128,400,220,pthread_blis,171382108,350212,133173,108013,0.049006977
128,400,220,para_blis,193515899,272504,6798,1373,0.069026807
128,400,256,blis,24060879,51063,20406,21848,0.007925694
128,400,256,pool_blis,219132317,4309323,4047754,414214,0.186602748
128,400,256,pthread_blis,191370508,373674,145069,132797,0.054069689
128,400,256,para_blis,213643238,299086,6601,1521,0.076640884
128,400,275,blis,25715228,54484,22887,37164,0.008136974
128,400,275,pool_blis,232281567,4537887,4246906,523546,0.197171304
128,400,275,pthread_blis,204604924,392033,149622,148620,0.058377965
128,400,275,para_blis,226262092,314085,6741,1676,0.080584322
128,400,300,blis,27556649,56890,24458,39066,0.008393717
128,400,300,pool_blis,236178289,4896719,4573306,549158,0.210607399
128,400,300,pthread_blis,219336444,411409,161488,158234,0.062060844
128,400,300,para_blis,238141884,335615,6518,1575,0.086569340
128,400,350,blis,31201507,61118,24587,31789,0.009267950
128,400,350,pool_blis,274364754,5518286,5169547,816326,0.238990421
128,400,350,pthread_blis,246598766,453583,177908,203184,0.070114223
128,400,350,para_blis,265757432,372677,7147,3851,0.095875086
128,400,400,blis,34850599,67542,29685,58848,0.010483614
128,400,400,pool_blis,293946238,5978412,5608031,812601,0.259654084
128,400,400,pthread_blis,269701744,489482,195801,240586,0.078420512
128,400,400,para_blis,588034520,965302,548783,1079984,0.127706469
150,32,32,blis,935292,6532,5635,<not,0.001100865
150,32,32,pool_blis,6671550,171434,164817,4352,0.007758876
150,32,32,pthread_blis,6356658,29481,22950,<not,0.003207800
150,32,32,para_blis,8328624,15023,4830,637,0.003655232
150,32,64,blis,1163712,7361,5929,<not,0.001116329
150,32,64,pool_blis,8581276,193923,186370,7139,0.008744869
150,32,64,pthread_blis,8166703,34391,25664,1459,0.003666787
150,32,64,para_blis,9751911,16938,4788,393,0.004157182
150,32,100,blis,1440871,7993,6077,<not,0.001212182
150,32,100,pool_blis,10877885,228247,218144,8181,0.010186536
150,32,100,pthread_blis,10388269,40296,28609,7463,0.004489686
150,32,100,para_blis,11353117,19147,4800,983,0.004571946
150,32,128,blis,1611178,8469,6156,<not,0.001383684
150,32,128,pool_blis,12356355,240462,225821,10147,0.011182030
150,32,128,pthread_blis,11777264,43766,29426,706,0.005208270
150,32,128,para_blis,12598499,20927,4846,347,0.005068749
150,32,150,blis,1780978,8738,6272,<not,0.001306017
150,32,150,pool_blis,13854779,284089,266925,9102,0.012403822
150,32,150,pthread_blis,13135542,47352,30600,2788,0.005667072
150,32,150,para_blis,13577049,22314,4967,564,0.005312400
150,32,170,blis,1937312,9081,6198,<not,0.001403425
150,32,170,pool_blis,14994993,260340,242668,11046,0.011733333
150,32,170,pthread_blis,14386054,50205,31251,2222,0.005820277
150,32,170,para_blis,14466554,23625,4827,712,0.005703386
150,32,200,blis,2119912,9534,6557,<not,0.001352684
150,32,200,pool_blis,16070144,295133,273415,19916,0.013464891
150,32,200,pthread_blis,15847037,54004,32590,1800,0.005960222
150,32,200,para_blis,15800913,25463,4861,360,0.006073743
150,32,220,blis,2284554,9964,6794,<not,0.001442777
150,32,220,pool_blis,16566318,301569,279359,19703,0.013915748
150,32,220,pthread_blis,17164321,57428,34685,8137,0.006476063
150,32,220,para_blis,16690501,26765,5050,2085,0.006561786
150,32,256,blis,2515538,10531,6843,<not,0.001546945
150,32,256,pool_blis,16912465,377581,351925,27892,0.017501700
150,32,256,pthread_blis,19012238,61998,35325,5423,0.006882327
150,32,256,para_blis,18291675,28789,4816,810,0.007084792
150,32,275,blis,2676148,11048,7137,<not,0.001569742
150,32,275,pool_blis,19507383,395685,368001,26020,0.017715185
150,32,275,pthread_blis,20296966,65336,37603,8385,0.007918488
150,32,275,para_blis,19136770,29987,4969,544,0.007316795
150,32,300,blis,2849776,11425,7068,<not,0.001560983
150,32,300,pool_blis,21063762,378362,347213,23675,0.017172122
150,32,300,pthread_blis,21686222,68119,37928,6172,0.007926062
150,32,300,para_blis,20248749,31644,5078,770,0.007926136
150,32,350,blis,3194336,12105,7360,<not,0.001645187
150,32,350,pool_blis,23230058,392836,357716,29120,0.018021706
150,32,350,pthread_blis,24440086,75887,41094,10243,0.008873129
150,32,350,para_blis,22472633,34937,4944,539,0.008401697
150,32,400,blis,3533279,12908,7478,<not,0.001869505
150,32,400,pool_blis,30992477,458962,434105,41521,0.021892754
150,32,400,pthread_blis,27151570,81949,43908,15284,0.010158534
150,32,400,para_blis,24696499,37696,5043,1291,0.009342746
150,64,32,blis,1563502,8766,6036,<not,0.001230015
150,64,32,pool_blis,11304777,342336,325403,5272,0.014889259
150,64,32,pthread_blis,11381903,47413,28512,6024,0.005494438
150,64,32,para_blis,16423647,26492,5012,449,0.006576119
150,64,64,blis,1989417,9904,6332,<not,0.001337443
150,64,64,pool_blis,15780684,402680,380607,8937,0.017555422
150,64,64,pthread_blis,14796619,54675,30790,10967,0.006173059
150,64,64,para_blis,19270231,30702,4971,748,0.007653206
150,64,100,blis,2516068,10946,6901,<not,0.001508963
150,64,100,pool_blis,22545204,454854,425392,13045,0.019771300
150,64,100,pthread_blis,18957860,62989,33329,1620,0.007173404
150,64,100,para_blis,22472621,34550,4947,540,0.008071359
150,64,128,blis,2842260,11512,6844,<not,0.001724114
150,64,128,pool_blis,26156818,523657,492945,25412,0.023169880
150,64,128,pthread_blis,21623094,67976,35552,1637,0.007909449
150,64,128,para_blis,24963388,38204,4960,572,0.009511266
150,64,150,blis,3157708,11999,6849,<not,0.001720688
150,64,150,pool_blis,27597025,524506,499903,18689,0.023224176
150,64,150,pthread_blis,24146720,73639,37542,4225,0.008839128
150,64,150,para_blis,26920429,40664,5095,3204,0.010257368
150,64,170,blis,3454392,12462,6974,<not,0.001803281
150,64,170,pool_blis,20965294,517679,496702,22809,0.023495938
150,64,170,pthread_blis,26520211,77117,40046,2887,0.009616230
