M,K,N,Command,Instructions,L1 Cache Misses,L2 Cache Misses,L3 Cache Misses,Elapsed Time
8,32,275,blis,1196434,7849,5698,<not,0.001178542
8,32,300,blis,1278308,8116,5729,<not,0.001179783
8,32,350,blis,1439051,8504,5895,<not,0.001208210
8,32,400,blis,1600944,9090,5872,<not,0.001260821
8,32,512,blis,1967327,10309,5869,<not,0.001403988
8,64,8,blis,368481,4421,5289,<not,0.000917893
8,64,32,blis,522456,5055,5389,<not,0.000940746
8,64,64,blis,727622,5786,5547,<not,0.000984264
8,64,100,blis,967369,6788,5482,<not,0.001067487
8,64,128,blis,1138504,7283,5483,<not,0.001289303
8,64,150,blis,1282833,7908,5834,<not,0.001166710
8,64,170,blis,1416171,8244,5884,<not,0.001327044
8,64,200,blis,1600730,8765,5947,<not,0.001305618
8,64,220,blis,1737747,9289,5801,<not,0.001308710
8,64,256,blis,1960265,10144,6035,<not,0.001440285
8,64,275,blis,2090557,10350,6050,<not,0.001759138
8,64,300,blis,2251383,10951,5999,<not,0.001513933
8,64,350,blis,2566803,11862,6336,<not,0.001690323
8,64,400,blis,2884743,12974,6609,<not,0.001753175
8,64,512,blis,3603705,15291,6975,<not,0.002120973
8,100,8,blis,424795,4573,5376,<not,0.000918171
8,100,32,blis,663747,5382,5359,<not,0.001000357
8,100,64,blis,982279,6586,5569,<not,0.001141469
8,100,100,blis,1354046,7481,5996,<not,0.001209413
8,100,128,blis,1619798,8140,5827,<not,0.001306599
8,100,150,blis,1843926,9117,6137,<not,0.001383840
8,100,170,blis,2050427,9467,6086,<not,0.001487322
8,100,200,blis,2337067,10212,6032,<not,0.001573193
8,100,220,blis,2549399,10711,6392,<not,0.001609211
8,100,256,blis,2894867,11686,6645,<not,0.001718026
8,100,275,blis,3096825,12355,6601,<not,0.001776953
8,100,300,blis,3346296,13063,6770,<not,0.001853731
8,100,350,blis,3835798,14386,7271,<not,0.002028584
8,100,400,blis,4329263,15622,8014,<not,0.002276993
8,100,512,blis,5444891,18668,8675,<not,0.002620661
8,128,8,blis,468617,4797,5527,<not,0.000899856
8,128,32,blis,773697,5941,5593,<not,0.001035560
8,128,64,blis,1180356,7098,5751,<not,0.001233414
8,128,100,blis,1654794,8410,5895,<not,0.001286321
8,128,128,blis,1994181,9373,6043,<not,0.001439137
8,128,150,blis,2279714,10064,6133,<not,0.001506229
8,128,170,blis,2543640,10782,6295,<not,0.001619730
8,128,200,blis,2909707,11726,6426,<not,0.001786083
8,128,220,blis,3180695,12609,6405,<not,0.001798620
8,128,256,blis,3621777,13643,6989,<not,0.001978787
8,128,275,blis,3879394,14704,7022,<not,0.002053639
8,128,300,blis,4197963,15262,7116,<not,0.002254345
8,128,350,blis,4822838,16849,7049,<not,0.002466679
8,128,400,blis,5452787,18584,7970,<not,0.002570290
8,128,512,blis,6876909,22751,8596,<not,0.003128256
8,150,8,blis,503041,4710,5330,<not,0.001025856
8,150,32,blis,860041,5926,5473,<not,0.001031227
8,150,64,blis,1335952,7094,5577,<not,0.001189691
8,150,100,blis,1891421,8774,5979,<not,0.001421544
8,150,128,blis,2288289,9465,6470,<not,0.001636063
8,150,150,blis,2622402,10558,6593,<not,0.001650619
8,150,170,blis,2931205,11177,6626,<not,0.001837046
8,150,200,blis,3359681,12004,6616,<not,0.001927380
8,150,220,blis,3676697,13155,7078,<not,0.001998861
8,150,256,blis,4192941,14247,7431,<not,0.002139917
8,150,275,blis,4494303,14924,7551,<not,0.002229622
8,150,300,blis,4867097,15786,7606,<not,0.002452919
8,150,350,blis,5598281,17751,8273,<not,0.002672364
8,150,400,blis,6335557,19762,8770,<not,0.002893070
8,150,512,blis,8002085,23590,9606,<not,0.003438720
8,170,8,blis,534329,4975,5538,<not,0.000936338
8,170,32,blis,938608,6093,5494,<not,0.001084746
8,170,64,blis,1477461,7421,5665,<not,0.001234172
8,170,100,blis,2105918,9288,6279,<not,0.001501007
8,170,128,blis,2555670,10103,6419,<not,0.001603341
8,170,150,blis,2933898,11175,6510,<not,0.001845305
8,170,170,blis,3283518,12096,6929,<not,0.001917157
8,170,200,blis,3768709,13070,7069,<not,0.002029121
8,170,220,blis,4127641,14145,7208,<not,0.002128973
8,170,256,blis,4712145,15539,7456,<not,0.002519401
8,170,275,blis,5053319,16434,8013,<not,0.002479716
8,170,300,blis,5475380,17302,8375,<not,0.002559753
8,170,350,blis,6303301,19302,8338,<not,0.002903959
8,170,400,blis,7138088,20939,9047,<not,0.003158033
8,170,512,blis,9025008,25539,10128,2558,0.003981518
8,200,8,blis,581304,4947,5256,<not,0.000966283
8,200,32,blis,1056338,6554,5502,<not,0.001136727
8,200,64,blis,1689642,7937,5885,<not,0.001309821
8,200,100,blis,2428199,9997,6616,<not,0.001618933
8,200,128,blis,2956819,11035,6563,<not,0.001782416
8,200,150,blis,3401167,12115,6841,<not,0.001884250
8,200,170,blis,3812039,13239,6832,<not,0.002057713
8,200,200,blis,4382291,14290,7120,<not,0.002267530
8,200,220,blis,4804007,15645,7506,<not,0.002401141
8,200,256,blis,5490986,17291,8090,<not,0.002747698
8,200,275,blis,5891857,17988,7665,<not,0.002708569
8,200,300,blis,6387810,19384,8248,<not,0.002946458
8,200,350,blis,7360825,21577,8663,<not,0.003242959
8,200,400,blis,8341887,23918,8835,<not,0.003546276
8,200,512,blis,10559306,29294,10476,32758,0.004539670
8,220,8,blis,612575,5115,5416,<not,0.000955394
8,220,32,blis,1134940,6659,5630,<not,0.001213599
8,220,64,blis,1831483,8303,5867,<not,0.001486026
8,220,100,blis,2643015,10408,6201,<not,0.001722897
8,220,128,blis,3224188,11578,6649,<not,0.001930361
8,220,150,blis,3712698,12690,6691,<not,0.002021694
8,220,170,blis,4164311,13774,6943,<not,0.002228215
8,220,200,blis,4791268,15193,7159,<not,0.002350085
8,220,220,blis,5254914,16627,7840,<not,0.002569401
8,220,256,blis,6010139,17995,8118,<not,0.002902996
8,220,275,blis,6450864,19570,8646,<not,0.002941866
8,220,300,blis,6996146,20712,8976,<not,0.003263682
8,220,350,blis,8065773,23311,9487,<not,0.003520980
8,220,400,blis,9144426,25852,10594,11365,0.004004444
8,220,512,blis,11582174,31636,11069,36069,0.004733782
8,256,8,blis,676811,5390,5418,<not,0.000962615
8,256,32,blis,1287294,7018,5828,<not,0.001203302
8,256,64,blis,2101190,9068,5994,<not,0.001452859
8,256,100,blis,3050496,11561,6420,<not,0.001779397
8,256,128,blis,3729441,13229,6649,<not,0.001992472
8,256,150,blis,4300777,14643,7105,<not,0.002290418
8,256,170,blis,4828801,16049,7244,<not,0.002367493
8,256,200,blis,5561192,17798,7837,<not,0.002603420
8,256,220,blis,6103413,19635,8347,<not,0.002845698
8,256,256,blis,6985916,21448,8502,<not,0.003227534
8,256,275,blis,7501428,23385,8971,<not,0.003362276
8,256,300,blis,8138708,25005,9761,<not,0.003524628
8,256,350,blis,9388990,27826,9834,6990,0.004026241
8,256,400,blis,10649434,31051,10624,35880,0.004395317
8,256,512,blis,13498877,39164,12201,42822,0.005585212
8,275,8,blis,706499,5503,5614,<not,0.001182061
8,275,32,blis,1361870,7301,5665,<not,0.001262562
8,275,64,blis,2235612,9321,6208,<not,0.001599193
8,275,100,blis,3254572,12396,6923,<not,0.002265011
8,275,128,blis,3983464,13973,7162,<not,0.002073732
8,275,150,blis,4596685,15617,7703,<not,0.002306863
8,275,170,blis,5163529,16819,7976,<not,0.002430548
8,275,200,blis,5949801,18777,8540,<not,0.002800717
8,275,220,blis,6531797,20557,8674,<not,0.002887310
8,275,256,blis,7479183,23196,9131,<not,0.003214201
8,275,275,blis,8032489,24376,9544,<not,0.003383608
8,275,300,blis,8716578,25859,10159,<not,0.003619239
8,275,350,blis,10058758,29636,11184,4802,0.004002945
8,275,400,blis,11411816,33066,13072,49653,0.004785004
8,275,512,blis,14470631,40755,13765,26721,0.005815361
8,300,8,blis,745654,5584,5447,<not,0.000975746
8,300,32,blis,1460052,7564,5728,<not,0.001320932
8,300,64,blis,2412447,10129,6178,<not,0.001556026
8,300,100,blis,3523099,13366,7097,<not,0.001967694
8,300,128,blis,4317708,15130,7389,<not,0.002291919
8,300,150,blis,4986101,16967,7772,<not,0.002382215
8,300,170,blis,5603924,18426,8257,<not,0.002692920
8,300,200,blis,6461065,20521,8711,<not,0.002929773
8,300,220,blis,7095416,22343,9502,<not,0.003140552
8,300,256,blis,8128202,25062,10191,<not,0.003509091
8,300,275,blis,8731253,26888,10787,7334,0.004029241
8,300,300,blis,9476980,28615,11285,9644,0.004011056
8,300,350,blis,10940010,32439,11869,54475,0.004640374
8,300,400,blis,12415014,35785,13046,24339,0.005188690
8,300,512,blis,15749202,44768,15190,44439,0.006318937
8,350,8,blis,823871,5676,5505,<not,0.001001857
8,350,32,blis,1656374,8020,5972,<not,0.001278951
8,350,64,blis,2766141,10685,6308,<not,0.001655248
8,350,100,blis,4060173,13947,7043,<not,0.002059121
8,350,128,blis,4986201,16259,7962,<not,0.002409826
8,350,150,blis,5764900,18155,8072,<not,0.003338886
8,350,170,blis,6484706,19955,9295,<not,0.002903384
8,350,200,blis,7483714,21794,9558,<not,0.003342349
8,350,220,blis,8222714,24239,10455,28451,0.004341169
8,350,256,blis,9426256,27008,11029,11279,0.003960370
8,350,275,blis,10128794,28969,11663,60805,0.004303112
8,350,300,blis,10997751,30939,11701,28530,0.005800361
8,350,350,blis,12702479,34593,13018,19909,0.005329155
8,350,400,blis,14421360,38967,14618,21811,0.005827083
8,350,512,blis,18306357,48740,16041,36111,0.007257700
8,400,8,blis,902117,5962,5412,<not,0.001097172
8,400,32,blis,1852789,8563,6021,<not,0.001392766
8,400,64,blis,3119800,11416,6739,<not,0.001789453
8,400,100,blis,4597179,15298,7342,<not,0.002266030
8,400,128,blis,5654623,17523,7912,<not,0.002713031
8,400,150,blis,6543680,19955,8517,<not,0.003018533
8,400,170,blis,7365508,21503,8861,<not,0.003103607
8,400,200,blis,8506332,24117,9769,<not,0.003645776
8,400,220,blis,9350000,26416,10342,<not,0.003808703
8,400,256,blis,10724255,29952,11912,55387,0.004494021
8,400,275,blis,11526320,31821,11871,27279,0.004663041
8,400,300,blis,12518532,34097,12964,18304,0.005268043
8,400,350,blis,14464962,38426,12739,21976,0.005540563
8,400,400,blis,16427650,43569,14895,30687,0.006394919
8,400,512,blis,20863574,54612,17303,39624,0.008104353
8,512,8,blis,1085265,6344,5585,<not,0.001169246
8,512,32,blis,2303367,9349,5899,<not,0.001504136
8,512,64,blis,3927426,13234,7619,<not,0.002082454
8,512,100,blis,5820986,18030,8034,<not,0.002646864
8,512,128,blis,7175960,20934,8784,<not,0.003057236
8,512,150,blis,8315523,24282,9657,<not,0.003499905
8,512,170,blis,9368846,26594,10062,<not,0.003741073
8,512,200,blis,10830594,29998,11911,22634,0.004357113
8,512,220,blis,11912002,32775,11653,18923,0.004761967
8,512,256,blis,13673044,36662,13200,21419,0.005265525
8,512,275,blis,14701092,39338,14454,18662,0.005583933
8,512,300,blis,15972654,42921,15073,40077,0.006012417
8,512,350,blis,18467215,49328,16614,43102,0.007184274
8,512,400,blis,20982241,56250,18350,50051,0.008023575
8,512,512,blis,26667252,70931,22076,64714,0.010235270
32,8,8,blis,300919,4133,5471,<not,0.000906893
32,8,32,blis,329165,4351,5297,<not,0.000992005
32,8,64,blis,366929,4507,5360,<not,0.000899208
32,8,100,blis,412497,4616,5492,<not,0.001002838
32,8,128,blis,442329,4754,5370,<not,0.001046153
32,8,150,blis,470332,4869,5478,<not,0.000938153
32,8,170,blis,495317,4972,5573,<not,0.001012413
32,8,200,blis,527197,4991,5762,<not,0.001187876
32,8,220,blis,553963,5037,5679,<not,0.001041597
32,8,256,blis,593195,5165,5498,<not,0.001061764
32,8,275,blis,618961,5092,5469,<not,0.001124395
32,8,300,blis,648263,5297,5826,<not,0.000965134
32,8,350,blis,706059,5471,5971,<not,0.000981246
32,8,400,blis,762927,5531,5879,<not,0.000990875
32,8,512,blis,886654,5795,5617,<not,0.001079042
32,32,8,blis,393017,4565,5354,<not,0.000916764
32,32,32,blis,487530,4859,5395,<not,0.000937319
32,32,64,blis,613806,5196,5599,<not,0.000978597
32,32,100,blis,763743,5787,5474,<not,0.001011171
32,32,128,blis,866439,6215,5494,<not,0.001018319
32,32,150,blis,957205,6792,5606,<not,0.001022245
32,32,170,blis,1040954,7049,5762,<not,0.001061005
32,32,200,blis,1150676,7217,5743,<not,0.001164116
32,32,220,blis,1237424,7712,5747,<not,0.001187432
32,32,256,blis,1371180,7980,5783,<not,0.001355896
32,32,275,blis,1453813,8209,5988,<not,0.001250802
32,32,300,blis,1551310,8508,5964,<not,0.001334765
32,32,350,blis,1743177,8997,6168,<not,0.001295284
32,32,400,blis,1935003,9564,6059,<not,0.001430451
32,32,512,blis,2374147,10870,6501,<not,0.001541544
32,64,8,blis,515845,4916,5362,<not,0.000952005
32,64,32,blis,698906,5809,5530,<not,0.001054431
32,64,64,blis,943386,6627,5617,<not,0.001042376
32,64,100,blis,1232456,7563,5986,<not,0.001199727
32,64,128,blis,1432344,8215,6062,<not,0.001350247
32,64,150,blis,1606663,8515,6077,<not,0.001256061
32,64,170,blis,1767811,9134,6169,<not,0.001324413
32,64,200,blis,1979891,9569,6125,<not,0.001348895
32,64,220,blis,2149490,10114,6189,<not,0.001477748
32,64,256,blis,2410184,10707,6690,<not,0.001520692
32,64,275,blis,2570177,11187,6463,<not,0.001566563
32,64,300,blis,2760342,11832,6510,<not,0.001590637
32,64,350,blis,3134621,12828,7020,<not,0.001753341
32,64,400,blis,3510222,13770,6856,<not,0.001961694
32,64,512,blis,4357682,16203,7317,<not,0.002174029
32,100,8,blis,654046,5516,5400,<not,0.001153876
32,100,32,blis,936800,6314,5516,<not,0.001062986
32,100,64,blis,1314186,7467,5821,<not,0.001213747
32,100,100,blis,1759656,8547,6104,<not,0.001590008
32,100,128,blis,2069184,9299,6318,<not,0.001427543
32,100,150,blis,2337710,9873,6345,<not,0.001505545
32,100,170,blis,2587695,10476,6512,<not,0.001657637
32,100,200,blis,2918003,11277,6808,<not,0.001766026
32,100,220,blis,3174870,11863,6856,<not,0.001728989
32,100,256,blis,3578390,12936,7098,<not,0.001971806
32,100,275,blis,3824656,13515,7293,<not,0.002031583
32,100,300,blis,4118231,14133,7582,<not,0.002074102
32,100,350,blis,4695965,15534,8033,<not,0.002217584
32,100,400,blis,5276522,16780,8018,<not,0.002446327
32,100,512,blis,6589116,20540,9695,<not,0.002890291
32,128,8,blis,761504,5778,5506,<not,0.001003857
32,128,32,blis,1121753,6927,5591,<not,0.001174005
32,128,64,blis,1602496,8331,5943,<not,0.001267210
32,128,100,blis,2170119,9693,6208,<not,0.001500711
32,128,128,blis,2564057,10366,6286,<not,0.001656711
32,128,150,blis,2905742,11357,6683,<not,0.001768619
32,128,170,blis,3224527,11937,6931,<not,0.001892786
32,128,200,blis,3645699,12944,7026,<not,0.001872454
32,128,220,blis,3972559,14012,7309,<not,0.002007732
32,128,256,blis,4486976,15220,7770,<not,0.002182788
32,128,275,blis,4800404,15929,7491,<not,0.002238751
32,128,300,blis,5174419,16582,7849,<not,0.002497807
32,128,350,blis,5910317,18538,8616,<not,0.002631012
32,128,400,blis,6649841,20395,8344,<not,0.002836995
32,128,512,blis,8324705,24359,9780,<not,0.003419812
32,150,8,blis,845912,6108,5575,<not,0.001008135
32,150,32,blis,1267125,7225,5823,<not,0.001175246
32,150,64,blis,1829025,8609,6246,<not,0.001409636
32,150,100,blis,2492314,10161,6552,<not,0.001532414
32,150,128,blis,2953069,10901,6776,<not,0.001713841
32,150,150,blis,3352271,11883,6897,<not,0.001899601
32,150,170,blis,3724878,12668,7149,<not,0.001912491
32,150,200,blis,4217433,13896,7480,<not,0.002213473
32,150,220,blis,4599388,14821,7700,<not,0.002719660
32,150,256,blis,5200856,15761,8292,<not,0.002377085
32,150,275,blis,5567027,16988,8410,<not,0.002479900
32,150,300,blis,6004260,17773,8758,<not,0.002657235
32,150,350,blis,6864464,19728,9245,<not,0.003002476
32,150,400,blis,7728840,21742,10243,<not,0.003248719
32,150,512,blis,9688325,25819,11643,7704,0.004075130
32,170,8,blis,922653,6428,5702,<not,0.001069745
32,170,32,blis,1399246,7476,5874,<not,0.001330524
32,170,64,blis,2035390,9223,6187,<not,0.001527489
32,170,100,blis,2784973,10947,6906,<not,0.001620822
32,170,128,blis,3306673,11778,6826,<not,0.001898175
32,170,150,blis,3758170,12843,7356,<not,0.001984935
32,170,170,blis,4179845,13729,7512,<not,0.002110843
32,170,200,blis,4737240,14816,7761,<not,0.002257380
32,170,220,blis,5169224,15990,7792,<not,0.002493659
32,170,256,blis,5849872,17438,8202,<not,0.002684457
32,170,275,blis,6263950,18060,8359,<not,0.002791124
32,170,300,blis,6758707,19220,8860,<not,0.002889699
32,170,350,blis,7731568,21441,9643,<not,0.003300219
32,170,400,blis,8709775,23318,9962,<not,0.003680054
32,170,512,blis,10928021,28678,12217,32382,0.004653355
32,200,8,blis,1037809,6625,5604,<not,0.001223913
32,200,32,blis,1597465,8134,5832,<not,0.001264561
32,200,64,blis,2344370,9877,6479,<not,0.001613304
32,200,100,blis,3224354,11658,6657,<not,0.001783620
32,200,128,blis,3837166,12925,7195,<not,0.001990120
32,200,150,blis,4367069,14077,7377,<not,0.002102898
32,200,170,blis,4862194,15015,7644,<not,0.002291233
32,200,200,blis,5516909,16404,7913,<not,0.002580604
32,200,220,blis,6023945,17716,8426,<not,0.002712476
32,200,256,blis,6823392,19125,8590,<not,0.003050866
32,200,275,blis,7309394,20055,8883,<not,0.003186866
32,200,300,blis,7890288,21853,9132,<not,0.003417590
32,200,350,blis,9032212,23943,10221,<not,0.003787851
32,200,400,blis,10181196,25907,10485,9874,0.004123945
32,200,512,blis,12787599,31886,11631,21507,0.004866485
32,220,8,blis,1114564,7006,5582,<not,0.001205839
32,220,32,blis,1729601,8644,6334,<not,0.001324766
32,220,64,blis,2550294,10359,6352,<not,0.001567303
32,220,100,blis,3517298,12285,6869,<not,0.001953713
32,220,128,blis,4190814,13532,7236,<not,0.002154454
32,220,150,blis,4773021,14790,7518,<not,0.002453567
32,220,170,blis,5317066,16149,7952,<not,0.002537845
32,220,200,blis,6036650,17383,8229,<not,0.002883513
32,220,220,blis,6593700,18418,8331,<not,0.002975995
32,220,256,blis,7472372,20327,9105,<not,0.003300552
32,220,275,blis,8006398,21292,9023,<not,0.003423275
32,220,300,blis,8644344,22715,9509,<not,0.003632868
32,220,350,blis,9899284,25196,9868,13194,0.004055907
32,220,400,blis,11162172,28176,11523,37017,0.004632039
32,220,512,blis,14027314,34426,12723,24420,0.005627156
32,256,8,blis,1262695,7453,5747,<not,0.001289246
32,256,32,blis,1984487,9181,6116,<not,0.001471877
32,256,64,blis,2946272,11475,6793,<not,0.001791823
32,256,100,blis,4081813,14283,7347,<not,0.002232770
32,256,128,blis,4870660,15594,7717,<not,0.002500734
32,256,150,blis,5554835,17577,8202,<not,0.002739587
32,256,170,blis,6192676,18534,8012,<not,0.002762142
32,256,200,blis,7035554,19952,8410,<not,0.003040274
32,256,220,blis,7689997,22249,9279,<not,0.003227867
32,256,256,blis,8719202,24133,9092,<not,0.003495442
32,256,275,blis,9346301,25577,9094,<not,0.003462127
32,256,300,blis,10094613,27232,10125,10433,0.004111278
32,256,350,blis,11566807,30324,11145,18456,0.004685929
32,256,400,blis,13046732,34381,12359,42678,0.005167339
32,256,512,blis,16408708,42050,13593,23208,0.006343511
32,275,8,blis,1335647,8023,6017,<not,0.001353266
32,275,32,blis,2109934,9753,6071,<not,0.001612600
32,275,64,blis,3142016,11836,6915,<not,0.001910398
32,275,100,blis,4360117,14690,7674,<not,0.002415604
32,275,128,blis,5206657,16587,8072,<not,0.002565734
32,275,150,blis,5940473,18416,8794,<not,0.002691309
32,275,170,blis,6624853,19708,8997,<not,0.003706499
32,275,200,blis,7529392,21871,9953,<not,0.003423164
32,275,220,blis,8231452,23301,9833,<not,0.003451738
32,275,256,blis,9335478,25473,10944,13449,0.004582854
32,275,275,blis,10008129,27372,11932,37493,0.004248446
32,275,300,blis,10810964,29451,12364,42366,0.004424891
32,275,350,blis,12390549,32158,12722,22639,0.004672114
32,275,400,blis,13978622,35322,13047,24979,0.005297562
32,275,512,blis,17586397,44298,16667,31915,0.006591937
32,300,8,blis,1431581,8273,5840,<not,0.001301265
32,300,32,blis,2275129,10272,6245,<not,0.001507637
32,300,64,blis,3399451,12701,6921,<not,0.001896472
32,300,100,blis,4726259,15874,7938,<not,0.002227529
32,300,128,blis,5648707,17883,8340,<not,0.002506567
32,300,150,blis,6447857,19840,8789,<not,0.002789105
